Identifier,Name,BondType,Country,Sector,Value,Scope1,Scope2,Scope3,AssetClass
FI43QQ088AKB,"Gould, Wilson and Martin",Government,Jordan,,32544654.044895634,532.8287316538731,,,FixedIncome
FI43QQ505DEM,Rogers-Russell,Corporate,Australia,Technology Hardware & Equipment,278010976.8265446,383.3143927984579,150.69488383109575,,FixedIncome
FI43QQ765FZU,Watts LLC,Corporate,Nigeria,Transportation,14947608.786048664,7585.665006815501,18290.675680768192,7015.136599996482,FixedIncome
FI43QY251RVL,Smith-Frost,Corporate,Benin,"Food, Beverage & Tobacco",6991126629.671017,97.44364564531328,367.77974455416626,114925.49540748255,FixedIncome
FI43RE414PAA,"Nielsen, Davis and Trujillo",Corporate,Serbia,Automobiles & Components,241777944.8028039,36866.138985489684,82311.21663661145,41401.51956231156,FixedIncome
FI43RF542MTL,Herrera Ltd,Corporate,Serbia,Transportation,,876071.134577445,1905.6329553278179,,FixedIncome
FI43RL269LVW,Ford Ltd,Corporate,Benin,Diversified Financials,2302899.789147139,,59823.49770765201,,FixedIncome
FI43RV002VAE,"Payne, Ryan and Campos",Government,United States,,164619658.4669723,2384.736468848819,,1754415.4366918886,FixedIncome
FI43RY236CCI,Li-Thompson,Government,Japan,,521753027.9607774,1661.957346624633,1076.0273276889977,,FixedIncome
FI43SE126OLZ,Moody-Taylor,Corporate,Kuwait,Health Care Equipment & Services,23670244.216194518,795.7796493674329,,60387.46980288385,FixedIncome
FI43SX884DVF,Peck-Anderson,Government,Nigeria,,12844792.076389316,1414.943551260716,,,FixedIncome
FI43TB223AHZ,May-Ross,Government,Togo,,97641207.11654745,531.9467846935349,8162.156831337372,,FixedIncome
FI43TI374MAD,Booth PLC,Government,Cyprus,,609965769.389813,122.84231060500188,3936.826645328169,,FixedIncome
FI43TP284LGI,"Fitzpatrick, Rivera and Smith",Corporate,United States,Materials,4935916.322035625,908.6587240360747,1654.9931869846303,39144.370874265565,FixedIncome
FI43TS993HYT,"Cruz, Morris and Bell",Corporate,Kyrgyzstan,Materials,18415517.282943785,857.1742190592586,,,FixedIncome
FI43TW083NYL,"Mcknight, Howard and Johnson",Corporate,New Zealand,Software & Services,38815872.79135023,2378.0645334420706,146.5591916904275,259872.16273449716,FixedIncome
FI43UD956LXC,Taylor Ltd,Corporate,St. Lucia,"Pharmaceuticals, Biotechnology & Life Sciences",1055653326.4115211,190.92090828000636,982.0002272046733,32547.611028378044,FixedIncome
FI43UE410HEU,"Robertson, Palmer and Mercado",Corporate,Hong Kong,Consumer Durables & Apparel,2077637073.781067,20039.624700113854,88937.76789131261,337233.4517260163,FixedIncome
FI43UH437DFD,Griffin Ltd,Corporate,Egypt,Consumer Durables & Apparel,,9243.366438655186,28562.0913581408,,FixedIncome
FI43UM647MSR,"Ellison, Vaughn and Mckee",Government,Puerto Rico,,81970304.26475768,546.1670505540226,24.692176546360322,3247.1202481038686,FixedIncome
FI43UV890LVY,"Palmer, Brown and Wilson",Corporate,Sri Lanka,Food & Staples Retailing,16791790374.610403,1299.0329579418772,,3301401.6272609066,FixedIncome
FI43VA928RAN,Martin PLC,Corporate,Uganda,Capital Goods,15068037.118859552,58406.075256297096,,170857.46523465743,FixedIncome
FI43VH056CSR,Clarke Ltd,Government,Sudan,,414997438.9341017,283.27929389257105,,,FixedIncome
FI43VH317NSW,Hensley-Green,Government,Jordan,,1441309.14625416,2333.264258872121,,,FixedIncome
FI43VV832PCR,Mckay-Mcdonald,Government,Canada,,752001727.5804414,440.47633635039426,6356.223876641613,19330.939231377444,FixedIncome
FI43VV989PJS,"Collins, Orozco and Wilson",Government,Australia,,225081140.1798803,485.24212626284395,197353.40893255765,,FixedIncome
FI43VY511FUM,"Hart, Turner and Foster",Government,Sri Lanka,,2274848946.8262115,905.9052243717546,,,FixedIncome
FI43VZ178KEQ,Patton Inc,Government,Ecuador,,24438953.091632426,649.9425527963984,13680.387794513534,330439.693975074,FixedIncome
FI43WE786CJZ,Cantu-Pope,Government,Israel,,684715874.1313504,5695.746955251509,810.4420400800101,17353.289780584135,FixedIncome
FI43WH584XLW,Grant-Mejia,Corporate,Hong Kong,Software & Services,88492402.52966608,235065.65550563997,69.73312165952493,234302.83424732255,FixedIncome
FI43WH701YWE,Archer PLC,Government,France,,10452266366.864435,4951.752375757395,3653.4643869065567,516102.1164201577,FixedIncome
FI43WH917AYO,Barajas-Crosby,Corporate,Mozambique,Commercial & Professional Services,101439363.3528325,369.4135140723396,,20958.934471653436,FixedIncome
FI43WO452KPM,Tran-Burns,Government,Switzerland,,1132757128.3419626,5924.847520050906,,,FixedIncome
FI43XA429NCJ,"Smith, Diaz and Davis",Government,Myanmar,,8579859.99608292,190.96608265875838,110947.85926138083,,FixedIncome
FI43XH243LES,"Hodge, Mckinney and Nelson",Government,Uganda,,52264977.2481718,,17383.29818691266,189448.6712426512,FixedIncome
FI43XH482ELF,Conrad Ltd,Corporate,Finland,Health Care Equipment & Services,20557905.695066795,6990.41870657878,14873.710221229156,,FixedIncome
FI43XH943UOG,"Garrison, Rogers and Adams",Corporate,Latvia,Capital Goods,66180511426.06487,6114.991526779084,22801.367551531468,,FixedIncome
FI43YI070PRP,Li Inc,Corporate,Liechtenstein,Telecommunication Services,61194665.62684814,12689.643163430388,4474.604075347451,,FixedIncome
FI43YR911JVK,Stevens Group,Corporate,Vietnam,Consumer Durables & Apparel,28918771.87821756,2062.1459074476943,17569.094009619206,4709.215148342756,FixedIncome
FI43YS006FZP,"Wright, Roberts and Rich",Corporate,Zimbabwe,Commercial & Professional Services,3156825669.6230087,,,522404.02986184333,FixedIncome
FI43YY148TIR,Hodge-Taylor,Government,Slovakia,,35567049.12955585,,2608.01599644597,66570.368730369,FixedIncome
FI43ZA092KVT,Thompson-Rodriguez,Government,South Korea,,856526882.1122435,2368.766848610766,130.36892156180843,1326.3886128424151,FixedIncome
FI43ZI006BRL,Gibson Ltd,Government,Niger,,3585648142.278349,220.38089304229396,857.7438353575624,145439.05649899662,FixedIncome
FI43ZP876UAY,Hernandez LLC,Government,Italy,,278318618.12769854,21595.33685112187,,,FixedIncome
FI44AB971KTQ,"Owen, Edwards and Moore",Government,Gabon,,804009332.6445246,4532.079726678645,302083.32179870864,1228007.866580065,FixedIncome
FI44AL889JRK,Lane Ltd,Corporate,Greenland,Utilities,156139017.8477074,2821.8802848224877,48329.07176857268,,FixedIncome
FI44AM042RVE,Palmer PLC,Government,France,,1143592097.8061862,,3354.5801727383705,,FixedIncome
FI44AR975WBU,Brown and Sons,Corporate,Uganda,Real Estate,281813069.46899664,39294.533813558686,60.80600463222094,22806.253498404625,FixedIncome
FI44BH991HXN,"Frank, Brown and Sexton",Corporate,Sudan,,1428798159.284302,196.75670802225886,14084.04165519285,,FixedIncome
FI44BL892TEW,Clark-Ramirez,Government,Bangladesh,,10090944.456924036,16372.769040187286,629.4552759083018,69248.3068237252,FixedIncome
FI44CC405XZW,"Henry, Porter and Jefferson",Government,Ghana,,,143.63292786160093,1337.922853521252,,FixedIncome
FI44CC750VJC,"Ramsey, Norman and Chung",Corporate,Panama,Household & Personal Products,,2792.6455814816536,,20118.34021178847,FixedIncome
FI44CQ318VCB,Smith PLC,Corporate,Bahrain,Energy,1397700786.407835,10378.506842599547,,2753617.3735724874,FixedIncome
FI44CV919YYE,"Miller, Mcdonald and Miller",Corporate,Venezuela,Insurance,377460568.2009157,1385.3688507944419,616.679848309934,,FixedIncome
FI44CY564IPX,Smith-Anderson,Government,Greenland,,,10345.158209563731,19450.872652156686,,FixedIncome
FI44CZ575TDP,Ward Inc,Government,Anguilla,,45983704.8877968,855.4354321502362,,,FixedIncome
FI44EB468AOO,"Gallegos, Myers and Cook",Government,Israel,,25420789.152071256,76364.2211069349,1988.4220743527092,,FixedIncome
FI44EI544UBX,"Turner, Ponce and Schwartz",Corporate,Mexico,Health Care Equipment & Services,1765645568.8575234,375099.1313856231,219817.78517265833,,FixedIncome
FI44EL253DHG,"Hanson, Williams and Mcclure",Government,Ivory Coast,,,33553.14041630859,5871.170053582526,199015.0961877744,FixedIncome
FI44FD922AVW,Leonard-Johnson,Corporate,Ecuador,Retailing,1602200323.955344,773.8888816316736,2800.088573068763,,FixedIncome
FI44FI011GIU,"Ingram, Green and Stewart",Government,Colombia,,810991881.9843076,393.5650640912952,4493.438793022059,1159987.580999359,FixedIncome
FI44FS808CHW,Reeves LLC,Government,Norway,,,,15177.809507164036,824676.710386706,FixedIncome
FI44GE054FQS,Hampton-Wilson,Corporate,Barbados,Retailing,1239484793.9353364,67992.3615693376,420.19624333595544,275054.0761925839,FixedIncome
FI44GH520EQN,Martinez and Sons,Corporate,Togo,Retailing,1001329803.2164884,4509.739716407336,518.8856787314137,131466.49262224184,FixedIncome
FI44GL275HZT,"Lawson, Phelps and Rodriguez",Government,Uruguay,,161987421.56194875,474.9417012229797,19553.534897096455,13314.095354279034,FixedIncome
FI44GS241OTG,"Smith, Schroeder and Oconnor",Government,Mongolia,,1654847488.1270998,7.038106480910477,2076.319729568648,,FixedIncome
FI44GT352ZFP,"Johnson, Taylor and Boyd",Government,Switzerland,,1860707495.8796036,2674.942846498712,,,FixedIncome
FI44HC574FEM,"Powell, Monroe and Caldwell",Corporate,Jamaica,Consumer Durables & Apparel,15755196.786148768,73.31683979396185,521.8159440592883,149228.35072496443,FixedIncome
FI44HD498DAK,Bell-Hardy,Government,Saudi Arabia,,3143694981.0680127,771.4414355027824,,1204208.6275586458,FixedIncome
FI44HH659EKA,Mcdonald Inc,Corporate,Oman,Diversified Financials,225585293.4728902,32.442196929398136,,,FixedIncome
FI44HL362SVP,Bradley-Robles,Government,South Korea,,749305020.2864023,7197.991535754265,1758.8170882197182,,FixedIncome
FI44IC049YKJ,Barker and Sons,Government,Turkey,,33631222.65527757,6240.062213091894,,11486.356550599758,FixedIncome
FI44IJ835MVW,Douglas Group,Corporate,Jordan,Food & Staples Retailing,,,15674.56981563239,,FixedIncome
FI44IO243KIS,"Harper, Brennan and Taylor",Corporate,Sweden,Automobiles & Components,441672361.22762597,56.25814704312189,,,FixedIncome
FI44IP913HKV,Clark Inc,Government,Ecuador,,51677968.29996318,127141.75049470642,3303.5988362328117,363099.1490599247,FixedIncome
FI44IR585NOL,Zhang PLC,Corporate,Malta,Food & Staples Retailing,278840645.67014384,,13398.335300318298,15878963.17516407,FixedIncome
FI44JR326GFT,Bryant LLC,Corporate,Netherlands,"Pharmaceuticals, Biotechnology & Life Sciences",3048431576.921854,2141.495710391853,9188.870130330031,,FixedIncome
FI44JR342PCK,Levy-Lewis,Corporate,Guam,"Pharmaceuticals, Biotechnology & Life Sciences",117422019.70875806,937610.7894501835,16751.5204525978,,FixedIncome
FI44KA806WAT,"Mata, Wright and Williams",Corporate,United States,Diversified Financials,28580141.468303196,4525.387534117447,11466.152616630321,50607.021801371455,FixedIncome
FI44KF044EJW,"Campos, Scott and Kim",Corporate,Luxembourg,Utilities,48271100.37270409,863.7974373902449,3870.27686445059,,FixedIncome
FI44KM326CKL,Martinez-Cummings,Corporate,Portugal,Insurance,1583313272.121419,5681.056712475393,,,FixedIncome
FI44KO945VJB,Wheeler Group,Corporate,Luxembourg,Automobiles & Components,541651174.9978862,13704.031290210682,108574.53511460367,244192.8923744004,FixedIncome
FI44KP625HTX,Wilson Group,Corporate,Gibraltar,Technology Hardware & Equipment,2138317173.9961488,110742.96374741475,1424.0772417750295,1629.5667132154992,FixedIncome
FI44KZ531TJB,Casey LLC,Corporate,Switzerland,Consumer Services,50225216.88469474,55050.85495515438,1339.0674739534227,60530.59508720243,FixedIncome
FI44LA876DTS,Austin-Hamilton,Government,Nigeria,,130904967.40822968,37106.86169332375,5569.361551136938,,FixedIncome
FI44LD800UKL,Melton LLC,Government,Iceland,,,19.704232652878787,,200097.41562024184,FixedIncome
FI44LV086SCA,Fox-Edwards,Government,Argentina,,54400145.65128518,377386.5045013415,1740.516655048971,86008.57994452842,FixedIncome
FI44MI977AKH,Garcia LLC,Corporate,Spain,Utilities,56555120.14773648,1.5961526456909318,,,FixedIncome
FI44MP470GUM,Garcia Group,Government,Gibraltar,,6912765.677545107,1956.6116377562798,,,FixedIncome
FI44MT247EAX,"Olsen, Walker and Vincent",Government,Kenya,,1202481668.3961349,78845.52518936154,417.5650311655143,,FixedIncome
FI44MU333BJD,Vasquez-Galloway,Government,Mozambique,,,3358.324655858257,15633.614708208414,,FixedIncome
FI44NA148FYE,King-Moore,Government,Ireland,,77505860.42387079,220.68751279047396,8066.180126841226,34852.04447088371,FixedIncome
FI44NC752JDS,Williams PLC,Corporate,Croatia,Materials,,481.41080010258884,25750.108629592694,25441.920993173557,FixedIncome
FI44ND807FZS,"Johnson, Mitchell and Green",Corporate,Lebanon,Utilities,184635209.7347544,5261.898963108493,120185.99428199748,1451.8908793203618,FixedIncome
FI44NN223OSQ,"Lester, Wang and Smith",Government,Macedonia,,32842316.6374434,132181.3574613954,,54046.92641351537,FixedIncome
FI44NV767BCD,Scott-David,Corporate,Denmark,Transportation,150264215.9199547,44.49819795904698,,21423.592012925903,FixedIncome
FI44OC330OQK,"Hayes, Anderson and Moore",Corporate,Serbia,Commercial & Professional Services,267769077.27731183,242479.3837042517,,114146.82296734436,FixedIncome
FI44OV247IUW,Livingston-Gutierrez,Government,Anguilla,,7437757.311936951,12.36778691916234,60471.72925396641,101036.99002094068,FixedIncome
FI44PD361NCR,Hubbard-Butler,Corporate,Switzerland,Health Care Equipment & Services,661720181.2459934,974.9142571170104,169180.28005014407,,FixedIncome
FI44PD925QUZ,"Pierce, Cross and Gilmore",Government,Turkey,,456598589.64652747,1209.4395362996963,2524.3120287646234,,FixedIncome
FI44PR740UHF,Pearson-Morgan,Corporate,Slovakia,Utilities,24214463.825814724,,1308.7409025519464,3348.7583410061443,FixedIncome
FI44PY657HQJ,"Tyler, Norris and Rodriguez",Corporate,Mozambique,Utilities,17928830001.905735,130934.23994075561,60633.34398696331,,FixedIncome
FI44QX007JRE,"Morris, Thompson and Williams",Government,Papua New Guinea,,13852852.309231604,164.41630823984676,398.016417050059,54742.88435604709,FixedIncome
FI44QY127AEB,Jordan Group,Corporate,Italy,Health Care Equipment & Services,1116506469.2998223,203.2167626942543,476554.0582068949,19252.856729671206,FixedIncome
FI44RA442ECG,Mcneil Ltd,Government,Austria,,97146587.38201055,87572.09166095263,12160.874416948813,28316.246202290877,FixedIncome
FI44RF354QJR,Rhodes-Rosario,Corporate,Austria,Diversified Financials,333406413.4747694,305.9733223108141,297677.2781124994,,FixedIncome
FI44RG905GEX,Simpson-Jackson,Corporate,Slovenia,Retailing,49676071.18730202,111447.38963315578,2935.163054191494,18754.396233121963,FixedIncome
FI44RM927PZP,Pope PLC,Government,Latvia,,5398708563.559973,3403.1140681421693,511.57777282995016,87393.90117159119,FixedIncome
FI44RR602PBN,James PLC,Corporate,Bulgaria,Insurance,148462964.3543725,241312.2869024746,123.81070366843326,86627.73316439337,FixedIncome
FI44RV198GXH,Jackson-Bray,Government,Ghana,,2809643353.47724,81.94645850503122,163552.94820626682,281235.307709711,FixedIncome
FI44RX725SIV,"Schwartz, Christian and Knight",Corporate,Kuwait,Diversified Financials,58115808.88151296,67025.02674539966,105426.33976457709,,FixedIncome
FI44RY070RMM,"Stuart, Brooks and Vance",Government,Austria,,250402491.9502837,48.740563994513955,,,FixedIncome
FI44SE376IHS,"Miller, Gonzalez and Rasmussen",Government,Faroe Islands,,89373093.83798146,8217.44550377192,,109983.02269913277,FixedIncome
FI44SF227WUW,Mendoza-Davis,Government,Austria,,,6467.364895779625,109822.05954222687,,FixedIncome
FI44SJ829DQF,"Henry, Morrison and Macdonald",Government,Sudan,,377747473.54822534,759.865477936856,27471.142399163826,1114415.9381008956,FixedIncome
FI44SK259ELO,Arellano Group,Government,Estonia,,,121646.78630587297,14193.39564352018,918202.4350651454,FixedIncome
FI44SK967LIU,Smith-Obrien,Government,Switzerland,,93796912.99702261,581.5083727523553,,38322.14062628581,FixedIncome
FI44SL282GFS,Roberts-Mccarty,Corporate,Norway,Household & Personal Products,127989640.82614815,230039.279479487,20598.738769508076,,FixedIncome
FI44SP436XAW,"Mcmillan, Hernandez and Smith",Government,Togo,,63080689.12405603,2808.2998493456057,14271.683246239125,532887.9363158114,FixedIncome
FI44SZ822CYR,"Mcdonald, Bryant and Cohen",Corporate,La Reunion,Diversified Financials,293453077.61080986,587873.6733089758,,43895.173673379235,FixedIncome
FI44TI327VQH,Rodriguez Inc,Government,Netherlands,,80378122.460705,160.02941379402924,,159491.42021894074,FixedIncome
FI44TR385OMS,Carlson-Wang,Corporate,Senegal,Technology Hardware & Equipment,2174887.7324686754,917.9742042121163,,1618.3211061687534,FixedIncome
FI44TX183QXA,"Stein, Wallace and Velazquez",Corporate,Malawi,"Food, Beverage & Tobacco",94943081.05433288,17572.037925852983,,13196.058709028706,FixedIncome
FI44TZ080VIQ,Hampton-Tucker,Government,U.S. Virgin Islands,,353013223.18567294,21194.583764438252,4353.788559790306,426630.95889267116,FixedIncome
FI44UA014XGJ,Stewart Group,Government,Latvia,,66846646.18864242,357.63600458069556,805.9712027516539,924596.6679786043,FixedIncome
FI44UA711NDT,"Trujillo, Proctor and Wang",Government,Zimbabwe,,475686676.21605265,909380.0765529393,42124.96399839651,193767.31796213775,FixedIncome
FI44UE665LVY,Hamilton Ltd,Corporate,Zambia,Health Care Equipment & Services,137335077.60145375,10509.354689360682,1957.5239353448405,10154.04277725743,FixedIncome
FI44UZ346HGF,Klein LLC,Corporate,Norway,Media & Entertainment,217177.94947167614,231.41586516400494,223158.38951168576,,FixedIncome
FI44VV009BFK,Rogers-Levine,Government,Puerto Rico,,,3643.319678448763,3777.010618436741,426543.50332067785,FixedIncome
FI44WP499RTO,"Carroll, Sullivan and Bass",Government,Mali,,47001184.36850213,50229.24340057127,635135.9668517172,,FixedIncome
FI44WP669EIP,Adams-Hall,Government,Benin,,27813386.665454783,2827.4527290382975,410633.50914692396,514060.9299261492,FixedIncome
FI44WX220PMK,Cole-Sanchez,Government,Slovakia,,53386261.39578204,56622.31242528771,170.1785301435089,57893.97082581631,FixedIncome
FI44XK510PKJ,White-Williams,Corporate,Kenya,Capital Goods,,,3068.2767405067593,7754.392156131356,FixedIncome
FI44XN615YIZ,Jacobs-Lopez,Corporate,Uruguay,Household & Personal Products,1191929926.4655747,269881.00841812027,1657.6495668100958,74035.72689664112,FixedIncome
FI44XQ678DXI,"Franklin, Perez and Brown",Government,Taiwan,,38280063.002025284,84538.61877974193,1304.9238292095163,2309025.7639589743,FixedIncome
FI44YF478GFF,Pham Inc,Corporate,Switzerland,Capital Goods,623016956.0551819,77.57302010834938,1838.415055687973,5893.184150217727,FixedIncome
FI44YY848WVH,Lee-Petersen,Corporate,Russian Federation,Telecommunication Services,173907803.7752573,2550.7605637606493,26798.65258045441,,FixedIncome
FI44YZ794ZYQ,Johnson PLC,Government,Australia,,418162841.83132565,5582.930057068934,43141.48652930634,145637.40916059975,FixedIncome
